-0.559253,9.97201,-1.02111,1.41828,2.65186,1.46642,0.68104,1.8388,0.885335,20
-2.94132,9.01285,-1.31491,1.43257,1.1974,1.20126,0.824,0.8104,0.68775,22
-5.09443,8.12415,-0.877288,3.87437,4.51955,2.36567,3.371,3.5413,1.45059,17
0.294744,9.35187,1.88955,0.161326,0.176512,0.286352,0.10216,0.1089,0.1907,21
-3.53011,8.81866,0.0156632,2.77323,2.74751,1.26859,1.72295,1.8931,0.72187,18
-4.22898,8.88035,0.210707,2.77302,2.89075,1.58336,1.757,2.08405,1.1305,18
-1.69097,9.08437,2.73265,1.49278,1.91879,1.71758,0.86488,1.45755,1.08965,14
-0.0130748,9.80489,-0.883143,1.09559,1.66193,1.48396,0.592485,0.99435,0.90578,9
-1.67653,9.29593,0.572052,1.32739,2.9116,1.56249,0.84448,2.1792,1.01472,15
-2.73156,9.14864,-0.864757,2.38342,2.70073,3.27602,1.43697,1.9477,1.49823,18
-0.0514874,9.57867,1.09549,1.7111,3.5964,1.65107,1.00109,2.8876,1.076,13
-1.59331,9.50318,0.747212,1.3191,2.82484,1.47878,0.8649,2.43095,0.99429,15
-0.656908,5.55328,7.86548,0.396038,0.629514,0.524483,0.08172,0.2316,0.1566,9
-0.764104,9.87246,-1.04005,1.23614,2.27163,1.2222,0.633345,1.2804,0.783169,20
-0.719156,9.10248,2.66659,0.517161,0.281418,0.584433,0.442675,0.1907,0.44265,14
-1.14084,8.86535,3.4947,0.953406,1.65307,1.41728,0.48355,1.32795,0.6674,14
0.238763,9.12889,1.26873,1.64236,3.01407,1.41617,0.898945,2.30215,1.20539,13
-5.49649,7.98781,-0.904525,2.63703,2.99675,1.86127,1.83875,1.72295,1.06918,17
-1.86531,8.93153,-1.19451,3.01319,1.28791,1.85504,0.48355,0.48345,0.504,1
-3.34693,9.10358,-0.63389,2.03349,3.18911,1.47508,1.28715,2.88735,0.973835,4
-0.403162,9.55918,0.0377267,0.771853,2.01052,1.29109,0.42223,0.97385,0.905745,21
-0.565519,9.78185,-1.351,1.27863,1.76317,1.41661,0.76274,1.1713,0.69464,9
-1.83044,4.52754,-3.03964,2.95754,6.28511,4.42978,1.68893,4.99865,3.1054,13
0.936264,9.6771,0.569468,1.70471,2.06205,1.32029,0.53119,1.2464,0.68781,6
-3.46174,8.95211,0.0777729,0.834487,0.814999,0.541188,0.1975,0.14305,0.129388,18
-1.82458,9.37651,0.438574,1.43197,3.12377,1.42176,1.05556,2.799,1.00109,15
-3.59482,9.09662,-0.844188,1.96193,2.1728,1.59486,1.39605,1.98835,0.72188,10
-0.731544,9.61405,-0.905207,1.08881,1.93554,1.04552,0.687825,1.28715,0.68782,17
-2.73347,9.15669,-0.717519,1.9021,1.80699,1.50881,1.13045,1.3825,0.612919,22
0.0700067,9.64823,-1.36517,1.46463,2.31663,2.0128,0.646965,1.5731,0.864911,9
-5.31535,8.17618,-0.631851,3.33187,3.98766,1.93212,3.0101,3.10565,1.18497,17
-0.54182,9.64129,-1.15351,1.26532,2.62058,1.31797,0.646989,1.7159,0.86487,20
-0.29665,9.74071,-1.06484,1.32419,2.74692,1.47901,0.51756,1.9956,0.783169,20
0.991697,9.31593,0.119313,1.36188,2.12971,1.56376,0.67421,1.7636,0.91939,12
-0.457371,9.55916,-1.31028,0.976571,1.71137,0.952706,0.49714,1.47805,0.708235,17
-0.558572,9.88129,-1.17162,1.4285,2.39591,1.34744,0.70147,1.73675,0.626538,20
-2.51649,8.31958,4.11824,0.153614,0.113148,0.105007,0.1089,0.08855,0.0681,14
-0.67244,9.82789,-0.914738,1.60557,3.06395,1.55093,0.65373,2.0159,0.78317,20
-1.77678,9.27151,-0.794473,2.13425,2.22553,1.29442,1.3416,1.2463,0.919355,18
-0.279627,9.61094,-1.50314,1.05774,1.72352,1.09698,0.61289,1.1168,0.72868,17
