3.40358,6.76358,4.5541,2.9194,1.41955,3.35451,2.04985,0.87855,2.261,11
3.38125,8.35256,0.927407,3.35636,2.08282,2.72462,2.37675,1.24625,1.60725,11
1.28521,9.44561,-0.491009,3.21616,3.00903,3.24668,2.13155,1.97515,1.50504,11
-0.493738,9.40706,-0.830834,3.51388,2.96578,3.32549,2.32225,1.85925,1.70932,11
-2.65555,9.17686,-0.191909,1.44984,1.36672,1.87947,0.4223,0.21115,0.4018,11
-2.82091,9.10506,0.477529,0.371134,0.122885,0.269172,0.13625,0.0681,0.10896,11
-2.76016,9.13176,0.396897,0.103903,0.0862812,0.185977,0.0681,0.0409,0.14982,11
-2.53733,9.2173,0.101607,0.570625,0.228323,0.506208,0.1498,0.0817,0.129395,11
-2.72693,9.13926,-0.343368,1.04881,1.37103,0.99056,0.68785,0.4427,0.70825,11
-3.2682,9.18053,-0.472081,1.55316,1.80492,1.14654,0.9125,0.9534,0.885315,11
-3.28509,9.12427,-0.267777,1.83042,1.79041,1.08625,1.1305,1.1508,0.78998,11
-3.39747,8.86072,-0.145466,1.72723,1.89573,1.06905,1.2599,1.03515,0.78317,11
-3.68989,9.03643,-0.061427,1.6638,1.98361,1.13101,1.11005,0.9398,0.89894,11
-3.55723,9.06925,-0.173386,1.66677,1.90525,1.23636,1.28715,1.0147,0.97385,11
-3.5402,8.8599,-0.229643,1.59468,1.82636,1.27694,1.1305,0.89895,0.84446,11
-3.78768,9.03521,-0.357265,1.57601,1.95941,1.31337,1.06915,1.1305,0.8717,11
-3.73374,9.02021,-0.398396,1.61231,1.85791,1.3047,1.0283,1.1101,0.96023,11
-3.58964,8.80595,-0.188233,1.57517,1.74805,1.19829,0.96025,0.88535,0.892129,11
-3.62778,9.07714,-0.131712,1.62178,2.04355,1.22721,1.0011,1.03515,0.85808,11
-3.59523,9.07822,-0.321851,1.73551,2.08727,1.34508,0.9943,1.076,0.99428,11
-3.51732,8.79054,-0.263962,1.66024,2.01724,1.24887,0.9398,0.933,0.78317,11
-3.82582,8.87774,-0.0928906,1.65941,1.85053,1.15452,0.9602,1.01475,0.72869,11
-3.80007,8.90066,-0.234406,1.68043,1.59512,1.35516,1.0896,0.92615,0.783168,11
-3.58038,8.85135,-0.124898,1.61227,1.66997,1.3642,1.01475,0.86495,0.783175,11
-3.7776,9.01096,0.106514,1.80041,1.86272,1.34511,1.0624,1.1305,0.75593,11
-3.52317,9.01381,0.0194802,1.96391,1.85143,1.36288,1.5527,1.32115,0.78317,11
-3.52834,8.8731,0.00449639,1.87081,1.69752,1.26988,1.41655,0.933,0.742309,11
-3.81642,8.89737,-0.0491694,1.75425,1.7883,1.38631,1.2803,0.9398,0.939801,11
-3.75526,8.82928,-0.122313,1.78983,1.7289,1.20762,1.4369,0.9125,0.769551,11
-3.96529,8.87285,0.0445374,1.87855,1.65396,1.06032,1.30755,1.0147,0.64015,11
-3.9371,8.80051,-0.0198861,1.8754,1.76093,1.2821,1.22585,1.3075,0.74231,11
-3.977,8.79983,-0.103926,1.9163,1.90002,1.28391,1.3212,1.34155,0.858081,11
-3.92524,8.84101,-0.1185,2.02072,1.86065,1.3621,1.3212,1.58675,0.77636,11
-3.75009,8.86866,-0.127761,2.05788,1.7257,1.53748,1.4165,1.362,0.78317,11
-3.9849,9.02007,-0.120678,2.01875,1.97729,1.47493,1.4165,1.4165,0.76274,11
-3.86082,8.83727,-0.138519,2.04065,1.98644,1.34567,1.3961,1.362,0.742309,11
-3.85129,8.65588,-0.02588,2.03414,1.75788,1.32611,1.1237,1.24625,0.88532,11
-4.0022,8.79277,-0.211662,1.95761,1.95413,1.44449,1.08965,1.16455,1.0896,11
-4.0195,8.84057,-0.259605,1.88259,2.05095,1.48021,1.2803,1.30075,1.01471,11
-4.0511,8.98332,-0.288071,1.97856,2.07156,1.46012,1.40975,1.6209,0.878515,11
-3.78305,8.99122,-0.388586,2.18566,2.0799,1.55473,1.5391,1.8184,1.00791,11
-3.91721,8.864,-0.272405,2.227,2.04503,1.52749,1.5868,1.6686,0.93978,11
-3.98613,8.8257,-0.122038,2.10681,2.14061,1.53832,1.614,1.88645,0.82403,11
-3.90604,8.83917,0.259874,2.0043,2.08171,1.65521,1.4029,1.9614,0.97385,11
-3.94268,8.80104,0.0467147,2.03428,1.90153,1.64724,1.1509,1.51185,0.905752,11
-3.96869,8.78376,-0.33656,1.93458,1.92943,1.40134,1.2667,1.5119,0.708235,11
-3.9202,8.88443,-0.396759,1.98609,1.86276,1.32207,1.45735,1.614,0.919365,11
-3.94663,8.68952,-0.377145,2.00357,1.78652,1.3578,1.3893,1.49825,0.86492,11
-4.27324,8.69676,-0.331788,2.01782,1.86484,1.46498,1.49825,1.471,0.878515,11
-4.13119,8.68641,-0.393897,2.10461,1.98387,1.43605,1.55955,1.4574,0.762735,11
-4.11961,8.79766,-0.353036,2.11553,1.95563,1.2531,1.5936,1.58685,0.67421,11
-4.17355,8.71975,-0.19436,2.22808,1.83141,1.2812,1.83875,1.70255,0.708255,11
-4.16115,8.71321,-0.166713,2.17266,1.87656,1.59751,1.6685,1.40295,0.905735,11
-4.17695,8.71144,-0.239447,1.99783,1.96275,1.59892,1.4778,1.51185,0.99433,11
-4.22177,8.72996,-0.198314,2.14104,1.97092,1.33866,1.7775,1.6209,0.78317,11
-4.20297,8.74751,-0.211522,2.24781,2.01397,1.40254,1.79785,1.53225,0.8649,11
-4.21032,8.80174,-0.375104,2.252,2.22849,1.69119,1.7434,1.7432,1.06239,11
-4.28714,8.94587,-0.402758,2.40148,2.45498,1.67735,1.92725,1.9002,1.06239,11
-3.99634,8.71757,-0.144653,2.30682,2.37812,1.31214,1.51865,2.08355,0.721878,11
-3.99144,8.84356,-0.0456276,2.2682,2.09642,1.43937,1.53225,1.67535,0.8036,11
-3.86981,8.83538,-0.360391,2.20168,2.20517,1.67609,1.6276,1.8252,1.09644,11
-3.84448,8.93222,-0.249931,2.11021,2.26341,1.65809,1.614,1.85955,1.05557,11
-4.18853,8.8606,0.129395,2.00402,2.11461,1.58875,1.43015,1.82525,0.844465,11
-4.0575,8.75465,0.0137551,2.11508,2.20918,1.62072,1.51185,1.839,0.98066,11
-4.02794,8.98236,-0.0100814,2.37067,2.31652,1.56108,1.6072,1.82535,0.99429,11
-3.95085,8.73023,-0.0503962,2.31227,2.24245,1.48955,1.5936,1.8386,0.939759,11
-3.9228,8.69209,0.0083065,2.34717,2.27971,1.54411,1.6481,1.9886,0.994278,11
-3.86423,8.69973,0.0950692,2.29389,2.30138,1.53881,1.7298,2.0024,0.96708,11
-3.5748,8.70655,-0.18197,2.22689,2.31298,1.57173,1.47775,1.92045,1.01473,11
-3.80648,9.0303,-0.305099,2.30955,2.36235,1.7452,1.6889,1.80495,1.01474,11
-4.23539,9.04011,-0.227596,2.33876,2.30228,1.97698,1.9409,1.74345,1.15095,11
-3.98096,8.80488,-0.283985,2.19556,2.25434,1.89417,1.5527,1.9954,1.08963,11
-3.81669,8.95511,-0.21629,2.00276,2.20121,1.6847,1.43695,1.89335,1.05558,11
-3.88602,8.9445,-0.108959,2.11954,2.31776,1.52802,1.8592,1.9955,0.98751,11
-3.73334,8.88823,-0.306047,2.24186,2.38549,1.53164,2.05665,1.893,0.96025,11
-3.91517,9.07179,-0.0201573,2.0481,1.93641,1.71922,1.6889,1.3211,0.93299,11
