id,price_doc
30474,5451589.058547717
30475,8248546.317910746
30476,5364039.956681889
30477,6123861.403165945
30478,5100208.624440281
30479,9996857.320188835
30480,4211794.741101043
30481,4341584.748244484
30482,4854817.57893512
30483,5034986.9322135765
30484,6352039.058657924
30485,5037317.993674228
30486,3854581.7041695244
30487,4111897.2217937442
30488,6628985.37189256
30489,5903521.639817419
30490,23234114.66888216
30491,18708836.178399198
30492,5864814.30449978
30493,13455265.486253282
30494,7143753.4613164
30495,10620680.99021684
30496,8121448.490049744
30497,7684995.441879176
30498,4502511.10802338
30499,7842782.993332988
30500,11950480.6080824
30501,6863646.273837753
30502,3108369.4464788837
30503,6187067.976876801
30504,5997080.653497628
30505,11007407.31086576
30506,3042984.2526588524
30507,4856621.1460592
30508,5173135.210431769
30509,7483602.04981108
30510,9202215.709986817
30511,6397425.054496676
30512,6382890.175762327
30513,4195150.941557473
30514,3508324.242245604
30515,10046421.524754433
30516,5770412.453717925
30517,12135653.39895384
30518,7985848.690341576
30519,4681416.093277904
30520,7401376.267006704
30521,5557349.144281196
30522,7400600.64748772
30523,6398398.070198337
30524,10636658.4957082
30525,10105651.06559052
30526,4849935.938944292
30527,5031172.56839898
30528,6652749.207818201
30529,6468723.957853615
30530,6239757.362041432
30531,14560445.18625588
30532,4824593.887328812
30533,10424792.88131088
30534,7171215.357904948
30535,9282775.526219869
30536,5466360.97644174
30537,11521916.360266361
30538,4954331.832257888
30539,7683038.763855172
30540,9422297.10099053
30541,5964213.853895104
30542,2104756.751768972
30543,5519732.1129697235
30544,6638450.400282713
30545,8482833.230709232
30546,4235509.9401050955
30547,10778469.99512342
30548,4624644.001286125
30549,5441655.197300876
30550,12006520.821298
30551,5446827.951836984
30552,2005232.2054255763
30553,7468357.391168696
30554,10697826.739861801
30555,6013216.314860364
30556,9368073.155103793
30557,7429576.330186713
30558,9040016.71238622
30559,6059779.2586079845
30560,5928931.731297604
30561,6765153.929923648
30562,13090499.0139304
30563,4402622.155865308
30564,7389150.88743896
30565,7021762.344980172
30566,6876059.1737796
30567,2064342.726019056
30568,9890105.51322562
30569,10045017.440087054
30570,6564087.551737672
30571,8113191.912709312
30572,4856709.448626344
30573,6346255.926628016
30574,6114205.461881753
30575,7235847.186255081
30576,4680112.373569161
30577,4038692.129817144
30578,3133738.6659169523
30579,7099705.704339704
30580,4538094.76137392
30581,5335846.818898956
30582,12725358.821730401
30583,7163913.608230868
30584,4566863.264605104
30585,2844794.7536294963
30586,8931530.651802912
30587,5947365.811300528
30588,8090525.486872003
30589,7436232.536998272
30590,11460392.998775281
30591,5203644.607501984
30592,6697162.783855433
30593,7969456.747852724
30594,6381963.36206614
30595,5374308.712568833
30596,6328298.723071881
30597,6328072.658866836
30598,9426152.124397945
30599,10377857.25276608
30600,4924085.081094228
30601,6081109.954024084
30602,1960493.397471148
30603,12366508.71232784
30604,4583741.248332084
30605,7169112.815354984
30606,24354346.85114412
30607,6535915.892341488
30608,9062051.3353632
30609,5957499.312640756
30610,3042731.4092225926
30611,5115925.22949524
30612,7344450.652584028
30613,9170477.221573249
30614,17187893.3275966
30615,7680195.133665069
30616,5318786.696235305
30617,9299461.235096665
30618,5064469.614766096
30619,3903488.094783356
30620,2840673.075326404
30621,9007134.668388337
30622,8238410.441450329
30623,6122299.025397128
30624,6811121.532376876
30625,7755571.959316005
30626,6374658.790452428
30627,7030702.383372277
30628,6308858.389379188
30629,5082801.200261684
30630,4210716.94697346
30631,6076349.979610568
30632,4197570.3239047555
30633,6118330.364870556
30634,11317524.20580492
30635,9475432.019840928
30636,5405429.84107154
30637,9496517.248370735
30638,5926576.092586009
30639,7620891.300040052
30640,4730550.026747668
30641,7722968.538908528
30642,6414772.073181884
30643,8079011.815533219
30644,9481037.305130254
30645,7075593.09064708
30646,5329935.402687568
30647,4890739.318667476
30648,24919650.13006588
30649,2628027.967601404
30650,4925771.114900377
30651,3043868.5974779557
30652,4690063.506104276
30653,7496368.446102547
30654,4500847.819116932
30655,13713900.54638936
30656,3840424.294395244
30657,6175068.2152097635
30658,11889441.383716721
30659,4901289.53221106
30660,8612820.489619158
30661,6534655.317648176
30662,8900663.454474693
30663,16562431.843656883
30664,11807356.496503003
30665,5935037.233184745
30666,2769933.241190052
30667,4233350.696970212
30668,9909192.702592788
30669,4641575.554971416
30670,2516816.718920672
30671,7111551.730217272
30672,16004029.87166032
30673,9950813.03917118
30674,11666168.55885648
30675,2096402.660764412
30676,6775043.310640125
30677,4526845.208810915
30678,16052366.571616841
30679,5808393.088647553
30680,4995267.429729184
30681,2293166.835917644
30682,8567919.508702321
30683,9640330.595758343
30684,4944005.258187896
30685,7136861.629475061
30686,9411822.113972388
30687,5001612.9055778645
30688,4599408.416139992
30689,14496928.95311576
30690,25574266.57203368
30691,4669118.340138197
30692,5892471.982331612
30693,10733204.791910319
30694,5322106.031394168
30695,7731735.866908244
30696,6631449.663831424
30697,11952944.43132264
30698,7096546.149681132
30699,5672559.657698669
30700,4926993.649472159
30701,9485324.797044229
30702,6140143.506845616
30703,3937456.709147368
30704,12573211.32339956
30705,9065246.776432896
30706,24215013.517449
30707,3572685.5014982885
30708,14122538.7645448
30709,5834191.076786992
30710,6994747.346116701
30711,4727638.897635184
30712,4102546.2377679767
30713,6167582.676320308
30714,6734259.214997641
30715,3790725.706339984
30716,9649467.468200184
30717,6383495.585841413
30718,8795926.539721137
30719,14493103.76403452
30720,7127660.043617564
30721,3872588.381323948
30722,8664485.9301879
30723,6375653.305084968
30724,12489144.98796068
30725,6919913.341671872
30726,11526569.839403
30727,10169513.046970148
30728,12247033.71123996
30729,3454970.14230408
30730,6029804.103281912
30731,6222381.720639616
30732,4661160.310912312
30733,9781267.873466417
30734,6674392.269708296
30735,5498608.360218428
30736,4846572.648886332
30737,6796787.754671212
30738,6015397.208165452
30739,4413730.960472352
30740,7350604.748376065
30741,11415731.364631081
30742,4032416.6022134637
30743,4995812.206866968
30744,9937185.573971868
30745,6651735.526197688
30746,5606706.451873881
30747,15609991.08200344
30748,16525097.500349078
30749,5269046.13066118
30750,6905579.297605704
30751,3530565.402133008
30752,7714972.880408685
30753,10566143.623606177
30754,5584035.954528056
30755,4048160.0558863715
30756,6175307.437266164
30757,5319151.4972621
30758,10051184.856791211
30759,6149100.985234672
30760,3917161.9293852365
30761,9797372.761985233
30762,6642014.055556421
30763,13252331.59391528
30764,5856503.5517481435
30765,5681481.500728588
30766,3695959.0695629762
30767,9501464.344818013
30768,4578435.885864965
30769,7287126.330227096
30770,5941238.925973348
30771,2906010.5549157797
30772,8529656.191205662
30773,7584585.374087481
30774,5385627.072463848
30775,12226840.25736512
30776,5708042.522258496
30777,5980690.431602716
30778,9234186.286169928
30779,6590175.191008829
30780,7570031.337662769
30781,6947563.880433812
30782,5119276.735398084
30783,5303188.779980889
30784,3659664.700688936
30785,5262527.047867604
30786,4196050.935431464
30787,6029214.661462684
30788,5433579.799354389
30789,7082461.407716136
30790,6470727.169142809
30791,10012056.996473664
30792,6803763.469422465
30793,12628211.77470072
30794,14329468.296166921
30795,10956079.65232812
30796,11071816.37891028
30797,16127574.333905281
30798,2831180.0591972
30799,10226724.224542262
30800,13886206.021193162
30801,6023777.632041857
30802,19394320.6946062
30803,2898086.2576915957
30804,3451068.8441237803
30805,15102898.89324984
30806,6679855.042254983
30807,5924327.153444444
30808,10738149.8615276
30809,4996125.547329253
30810,11026825.63624908
30811,4363612.861210088
30812,5418631.883507527
30813,5033775.761688944
30814,2690629.398287736
30815,3998834.171899196
30816,8199979.481151688
30817,2027501.827752528
30818,7736087.540653024
30819,8314754.440508525
30820,5067708.084745957
30821,23760639.768085603
30822,9186103.097250551
30823,7999976.037608757
30824,3687128.352903976
30825,4878592.51664494
30826,10036035.6988686
30827,5409507.200559112
30828,5702727.37937426
30829,5415587.934381261
30830,9242289.710681796
30831,6398996.526754379
30832,5931051.8028688645
30833,5134484.756156719
30834,4184235.7028623
30835,7098774.0893671
30836,6524317.093617692
30837,5154599.860814588
30838,4480238.276011689
30839,6063421.0733184805
30840,11107054.14498968
30841,11336277.52710644
30842,7302244.225825064
30843,5432892.875340968
30844,6168928.404320912
30845,9805069.022371082
30846,4400456.739352396
30847,5936897.02329582
30848,8537644.946567114
30849,4597425.682463579
30850,4000289.7424874287
30851,4702127.119444928
30852,6730693.805493561
30853,3861822.755964052
30854,5896333.969740241
30855,8153606.764922
30856,8807651.06695414
30857,2286405.534541812
30858,4207333.54266804
30859,5678929.496566236
30860,5819202.659377336
30861,9211276.913559156
30862,6480586.262721016
30863,5134840.205143216
30864,6148372.119648492
30865,9542804.682506917
30866,7127192.655891956
30867,5683500.601702532
30868,8284397.906801356
30869,5419545.5798337925
30870,4316204.149876844
30871,8214359.016273124
30872,4491817.190593317
30873,3846749.7263215324
30874,4807729.102061516
30875,6120435.001008344
30876,4949234.404109792
30877,9861538.810016278
30878,5397070.534118372
30879,9798227.769077389
30880,6057204.951435316
30881,1951298.16795298
30882,11852930.0131538
30883,3312688.517829424
30884,5425121.518070012
30885,4899090.039166693
30886,7092533.373086452
30887,5411962.173197176
30888,4558760.764778001
30889,5069509.145049064
30890,7067426.00184686
30891,3611078.2436840767
30892,3669590.1682108967
30893,4168745.724022888
30894,5511699.767120924
30895,4219490.779130481
30896,6364779.64145324
30897,7594525.1656358
30898,6840011.354167552
30899,6249119.786183247
30900,3094719.5422751396
30901,6488552.4235060755
30902,2027728.2280927203
30903,7350956.7997053685
30904,7780677.319595764
30905,5431625.428287867
30906,5911557.431475288
30907,12833201.54982732
30908,4244094.7148849275
30909,13835793.219405118
30910,7178618.671214824
30911,4347510.60709746
30912,6339247.378204068
30913,18913238.25114412
30914,5842579.607400056
30915,7398286.561953416
30916,5310692.232834632
30917,9083016.536831321
30918,6469965.06725712
30919,3999527.0882498957
30920,4807012.938106504
30921,3895752.161763408
30922,5500716.045388141
30923,3136460.59317344
30924,4977354.669334557
30925,14788199.950274602
30926,6625827.698008204
30927,7688450.4526632875
30928,4557570.79588976
30929,4984705.311151841
30930,9962979.796306975
30931,11557582.76281588
30932,4838012.1000332
30933,4344642.797352316
30934,13318804.246469758
30935,6750043.230556296
30936,6583057.940705492
30937,8966879.246904768
30938,4045786.34144118
30939,9677521.491438527
30940,6883117.149336908
30941,6220907.287261268
30942,3337480.2067580842
30943,7102929.320945924
30944,4771944.128488676
30945,3665912.32869412
30946,13560266.896191081
30947,6902819.888470972
30948,8290165.208823089
30949,6083271.786994528
30950,5939975.07909488
30951,14869710.59820308
30952,7033893.684200672
30953,10059277.189094173
30954,4794148.084238204
30955,6228950.283175408
30956,7472144.825546397
30957,5742524.479465684
30958,25385250.4938564
30959,8263148.206062028
30960,7437838.860104908
30961,8660648.831698513
30962,10734930.429547321
30963,3596908.624894932
30964,3909297.253622992
30965,6957280.423802072
30966,12209660.344163321
30967,10951006.6504124
30968,3475402.748318132
30969,3419778.8437478635
30970,6357004.465828016
30971,10667177.22244092
30972,3500444.5436960435
30973,4982831.650620688
30974,4942098.352933088
30975,7505952.56104692
30976,5166163.934762044
30977,7080611.18191748
30978,7561186.469236049
30979,3111276.8865747284
30980,7141982.509906176
30981,5771851.113299584
30982,7004308.206244869
30983,3880880.225342484
30984,5439935.79990336
30985,3664566.6105514844
30986,9643712.751918493
30987,9073728.501976656
30988,6274383.631994516
30989,7423421.088721735
30990,12862704.665538559
30991,9166318.084582292
30992,2836852.033225704
30993,7323691.9684668565
30994,4735757.402228177
30995,6860337.342869014
30996,5572126.767454788
30997,6897814.326086853
30998,6276582.487210168
30999,6960076.009096939
31000,7939803.3578349445
31001,5997264.783606693
31002,9573695.045413656
31003,9405918.726972472
31004,4182999.9034885284
31005,3127700.7280595927
31006,8126921.2289769
31007,4694167.5312439725
31008,5045924.2327666925
31009,6325707.465196096
31010,6339248.130101296
31011,4116547.41494774
31012,5647095.581887744
