id,price_doc
30474,5382922.327220389
30475,8197580.166078071
30476,5318467.569034699
30477,5798977.6956231585
30478,4995065.104082272
30479,9096020.035540942
30480,4214678.438390177
30481,4212727.472950102
30482,4552276.621763598
30483,4757813.539179352
30484,6219864.501923196
30485,4839586.284785749
30486,3556338.968700435
30487,4188596.5157290855
30488,6230953.971411157
30489,5912212.870864304
30490,21868743.010879826
30491,17917213.291160658
30492,5941282.734634934
30493,13007518.738825157
30494,6947184.168653715
30495,10164901.402045593
30496,8293938.400487723
30497,8122382.922420664
30498,4412886.210089663
30499,8171458.168025305
30500,11574457.668708863
30501,6845337.110573257
30502,3120984.637801875
30503,6340757.280866161
30504,5886045.666604657
30505,11163780.388427077
30506,3106877.7933406234
30507,4796384.806554067
30508,5236837.968844375
30509,7718015.101394506
30510,9362745.39399744
30511,6486629.67343319
30512,6240275.692505986
30513,4235600.450467039
30514,3346987.593783902
30515,9716038.047038265
30516,5629020.66407516
30517,10873073.626223177
30518,7562721.706884136
30519,4624070.4407629
30520,7094093.027745932
30521,5783425.862141363
30522,7428454.65798503
30523,6488777.411282651
30524,9903668.423459128
30525,10033596.519853767
30526,4838708.713821129
30527,4877798.744039418
30528,6818156.226929732
30529,6512720.485493127
30530,6045570.174280253
30531,14354289.034469143
30532,4640869.896644855
30533,10317624.341105405
30534,6843106.317237412
30535,9471769.800134923
30536,5518180.145004248
30537,11581700.564470608
30538,4972433.012564156
30539,8478193.686891245
30540,9704760.305510141
30541,6077005.86635202
30542,2246598.573033243
30543,5788774.4750521565
30544,7055845.227815214
30545,8167684.773689826
30546,4082285.337124091
30547,10170296.128490549
30548,4422255.783814287
30549,5160169.755503809
30550,12991511.805452922
30551,5044018.403675765
30552,1975756.1684638078
30553,7479177.853121166
30554,11104037.757970262
30555,6000440.284843141
30556,9208482.733419953
30557,7788254.452278208
30558,8926857.408660777
30559,6116112.100789478
30560,5964293.684149691
30561,7028145.983590738
30562,12155629.912703915
30563,4586995.478998002
30564,7219248.992783779
30565,6989619.341647588
30566,7136966.40276563
30567,2195709.4180830214
30568,9887264.15219799
30569,10369709.478845425
30570,6409105.640963778
30571,7613437.859143624
30572,4826052.587089249
30573,6325862.11187575
30574,6223366.959353471
30575,7130329.862413754
30576,4810907.993695921
30577,4250627.184313051
30578,3102776.346148219
30579,7317601.152958069
30580,4787897.683130946
30581,5196675.308676791
30582,12144414.808499452
30583,7003712.478733122
30584,4385700.348632767
30585,2680177.571964636
30586,9365296.401878644
30587,5693664.146812929
30588,7532874.170338921
30589,7572814.960169081
30590,12527327.067334397
30591,5170691.598766017
30592,6764314.467785101
30593,8079606.710278002
30594,6450573.209449269
30595,5511609.137560643
30596,6571877.178020707
30597,6333557.118799787
30598,9628682.486441417
30599,10114448.114730408
30600,4831746.689773522
30601,6053451.915481493
30602,2028470.750489998
30603,11991947.552611837
30604,4706787.050223303
30605,6564802.011989326
30606,19703598.23965325
30607,6455480.272219848
30608,8993525.214894237
30609,5951680.692423779
30610,3037400.457584524
30611,5248300.278197161
30612,7335885.298984684
30613,8942034.757126655
30614,17843468.097639326
30615,7713569.774542105
30616,5347898.765357104
30617,9703171.702158345
30618,4812629.18776471
30619,4099996.877414061
30620,2718612.025789412
30621,8859391.544992683
30622,7808527.295023993
30623,6127435.370445589
30624,6640736.707607104
30625,7751732.2462767055
30626,6246508.161625968
30627,7290438.405723958
30628,6285439.242503523
30629,5017142.718221569
30630,4490769.841102809
30631,6220946.337767948
30632,4035117.7290727086
30633,6110465.256173481
30634,11356492.93639304
30635,9718526.147836585
30636,5590991.03448287
30637,9459796.20867339
30638,6053595.2779392125
30639,7565136.198597696
30640,4538084.849664228
30641,7949275.794077483
30642,6663204.090375906
30643,7757623.981371092
30644,9628682.486441417
30645,7501730.215617022
30646,5158897.122827853
30647,4685274.667942868
30648,25258139.138992604
30649,2472314.758682312
30650,4909780.701034063
30651,3179056.6010386664
30652,4507217.825664207
30653,6815729.905561129
30654,4394669.804347356
30655,12453819.091749987
30656,3803842.20534412
30657,6124806.159590569
30658,10611050.719217192
30659,4807220.694988542
30660,8907142.77892397
30661,6506513.236810136
30662,8492208.791334022
30663,15823078.467019398
30664,11363405.76509657
30665,5936432.9823822845
30666,2610786.546333872
30667,4131258.5704866704
30668,9357215.45482944
30669,4990704.543418964
30670,2483803.6364214523
30671,7150027.322275696
30672,14983427.052992277
30673,10011336.331453245
30674,11392579.634406189
30675,2238513.8618262224
30676,6778839.130758087
30677,4281485.646664783
30678,19595684.18657521
30679,5927455.767343353
30680,4986733.568277181
30681,2314944.288303139
30682,9206621.707851553
30683,9666346.110503461
30684,4886570.00024599
30685,7498228.716849519
30686,9354317.78772695
30687,4953417.8778432775
30688,4483451.666875806
30689,13323255.109939482
30690,26297169.016006045
30691,4570097.2999796495
30692,6071089.290877455
30693,11304844.434379974
30694,5381351.553630054
30695,7330382.728199791
30696,6601512.5175446365
30697,11570340.44730885
30698,7641831.830276928
30699,5719832.781475769
30700,4847630.638422877
30701,9629753.602447674
30702,6411653.451326463
30703,3757761.0492544984
30704,11837915.31095875
30705,8497318.794683663
30706,25823329.363341603
30707,3600469.0950277923
30708,14207288.216685288
30709,5765768.042977557
30710,7175121.7635361655
30711,4576229.254272277
30712,4002301.959109853
