id,price_doc
30474,5560954.0
30475,8407584.0
30476,5460576.0
30477,6095722.5
30478,5243154.5
30479,9890538.0
30480,4308173.0
30481,4266011.0
30482,4865090.0
30483,4926663.0
30484,6762346.5
30485,5061182.5
30486,3641146.75
30487,3874444.0
30488,6502648.0
30489,6232531.0
30490,22864180.0
30491,19276848.0
30492,6023753.0
30493,14225882.0
30494,6934472.0
30495,11721990.0
30496,8729760.0
30497,8284798.0
30498,4664308.5
30499,8337824.0
30500,11961408.0
30501,6824824.0
30502,3407267.5
30503,6710772.5
30504,5775622.0
30505,11388842.0
30506,3555621.75
30507,4865953.5
30508,5393396.5
30509,7604513.5
30510,9589958.0
30511,6578669.0
30512,6414508.5
30513,4303904.0
30514,3493259.5
30515,10192012.0
30516,5968484.0
30517,11713162.0
30518,8446978.0
30519,4672804.5
30520,7408858.0
30521,5989855.5
30522,7677065.0
30523,6706984.0
30524,11164258.0
30525,9282114.0
30526,5091268.0
30527,5152629.5
30528,6961936.5
30529,6913939.5
30530,6234717.0
30531,15449494.0
30532,4737910.5
30533,10334252.0
30534,7083800.5
30535,9837702.0
30536,5826558.0
30537,12085848.0
30538,4869257.5
30539,8830466.0
30540,9905914.0
30541,6134599.0
30542,2283261.0
30543,5614880.5
30544,6528086.0
30545,8623918.0
30546,4328340.5
30547,10197838.0
30548,4489493.0
30549,5449365.0
30550,12446678.0
30551,5385505.0
30552,2059294.5
30553,6933611.5
30554,10908820.0
30555,6257318.5
30556,9600294.0
30557,7595176.5
30558,9613344.0
30559,6117808.0
30560,6161465.5
30561,6974859.0
30562,12042248.0
30563,5337020.5
30564,7261565.5
30565,6691197.0
30566,7178407.5
30567,2204474.75
30568,10540142.0
30569,11035894.0
30570,6743997.5
30571,7582948.0
30572,5102262.5
30573,6986684.5
30574,6076546.5
30575,7707376.5
30576,4878811.5
30577,4328531.5
30578,3492866.5
30579,7257027.0
30580,4677409.0
30581,5529205.5
30582,13384054.0
30583,7135054.0
30584,4639699.0
30585,2267502.75
30586,9174664.0
30587,5973127.0
30588,8472042.0
30589,6671744.0
30590,12681884.0
30591,5054513.5
30592,6538040.0
30593,8014059.0
30594,7449108.5
30595,5835914.5
30596,7091356.5
30597,6986684.5
30598,9825638.0
30599,11217452.0
30600,4942608.0
30601,6222635.5
30602,1919262.875
30603,12078854.0
30604,4744043.0
30605,7198073.5
30606,22430836.0
30607,6900140.0
30608,8995692.0
30609,6260897.5
30610,3236762.0
30611,5400631.5
