id,price_doc
30474,5280388.903280044
30475,8127757.681708783
30476,5160889.012811193
30477,5744526.889694476
30478,4953790.510268755
30479,9031722.784516001
30480,4196536.336391811
30481,4180269.3874640996
30482,4654796.721358438
30483,4684005.504309222
30484,6258867.86458864
30485,4820775.147388299
30486,3567295.278321916
30487,3797326.199940178
30488,6066401.963983846
30489,6094785.240990767
30490,22209641.46512509
30491,19392925.030528944
30492,5688289.794486821
30493,13062785.03060051
30494,6731098.398678567
30495,10494310.16414788
30496,8325491.146602184
30497,8206712.945499533
30498,4518080.4689713195
30499,7996071.307207157
30500,10987558.88766177
30501,6811008.555798189
30502,3016890.652192715
30503,6501886.858698623
30504,5578565.584987213
30505,11041529.736264747
30506,3237334.7423757548
30507,4672735.468127545
30508,5306177.6054719
30509,7451264.821845888
30510,9137684.13582158
30511,6485779.9427857315
30512,6151701.916998467
30513,4174691.8556071427
30514,3460540.4450141033
30515,9622037.471846754
30516,5752843.673874986
30517,10980624.801920254
30518,8192804.339289417
30519,4412508.28378339
30520,6880943.539161382
30521,5712547.677612938
30522,7479559.459048098
30523,6375052.309564394
30524,10440500.693247214
30525,11369238.830866795
30526,4847243.23356653
30527,4895771.5851839
30528,6528986.560382557
30529,6574629.968050675
30530,6199766.615577062
30531,14265256.142019408
30532,4698192.786978922
30533,10674727.868380181
30534,6553440.848232977
30535,9408868.726572
30536,5783347.006460262
30537,11348311.675235426
30538,4782762.97667919
30539,8689000.654313931
30540,9557076.468709024
30541,5965099.582374333
30542,2094270.717631843
30543,5491188.891419147
30544,6559442.065860063
30545,8463630.34353555
30546,4077534.1292914418
30547,9658079.418187672
30548,4461445.221870118
30549,4998515.755029525
30550,11941653.14082507
30551,5064118.240148182
30552,1799750.793981065
30553,7124389.513160428
30554,10754912.271988705
30555,6167622.862637904
30556,8988728.124226717
30557,7042235.126000995
30558,9343725.252660895
30559,6075040.53598044
30560,6094105.325960191
30561,6690325.852501906
30562,12250552.355530526
30563,4899436.289337192
30564,7081823.286118705
30565,6490633.851305536
30566,6912578.773261806
30567,1953602.8859881738
30568,9735575.279480869
30569,9660905.924607625
30570,6621113.130521617
30571,7402426.2033064235
30572,4789115.962123837
