id,price_doc
30474,5283771.495350364
30475,8132646.758156172
30476,5163769.963727457
30477,5748499.415814381
30478,4957630.536498539
30479,9037404.892571682
30480,4199402.87543905
30481,4184634.82683164
30482,4657579.600401197
30483,4687356.395896003
30484,6264456.369838877
30485,4828751.235055404
30486,3570367.6902770856
30487,3797264.350413133
30488,6070797.756241294
30489,6100440.346225801
30490,22226693.28465881
30491,19418959.683359277
30492,5692471.454506911
30493,13085501.136396658
30494,6735466.282061717
30495,10506757.598881392
30496,8322763.4639324965
30497,8214072.034280007
30498,4521951.909837105
30499,8008186.784812223
30500,10991688.607115654
30501,6818027.907289025
30502,3018776.7966817687
30503,6507480.418499895
30504,5583859.8590553375
30505,11058914.174178949
30506,3237411.9848441547
30507,4676333.82614432
30508,5310823.199509176
30509,7456149.852673169
30510,9145909.324965524
30511,6491065.522671283
30512,6153859.466940782
30513,4177805.052014385
30514,3460927.5805622386
30515,9631056.78486424
30516,5757968.959756481
30517,10991483.670989456
30518,8196557.259863559
30519,4415975.271348688
30520,6885157.851289704
30521,5715638.772234381
30522,7487120.029213968
30523,6380246.542580481
30524,10454238.493825724
30525,11389352.070210839
30526,4851252.851914838
30527,4902015.420608903
30528,6535116.73860195
30529,6578815.1124487
30530,6207367.186191962
30531,14273725.564250391
30532,4701487.392284316
30533,10686038.003755977
30534,6560741.357149429
30535,9416768.241694594
30536,5789885.6883143475
30537,11354362.867163382
30538,4785306.284379772
30539,8685686.004592359
30540,9566618.139205169
30541,5974448.611011869
30542,2095486.2412223252
30543,5496485.552431189
30544,6566507.66207819
30545,8469648.515780924
30546,4081377.7462756997
30547,9663474.693358002
30548,4465478.154971452
30549,5005173.680428051
30550,11951105.387513803
30551,5067914.782381034
30552,1801441.5986055788
30553,7125754.634159547
30554,10764402.86887032
30555,6171973.887679722
30556,8996750.515269654
30557,7045019.354679032
30558,9354496.776509248
30559,6076497.957994108
30560,6095040.397457294
30561,6696895.163928646
30562,12266116.534377214
30563,4901450.529918552
30564,7088816.698057071
30565,6494314.459816205
30566,6917777.069453399
30567,1954757.9319528707
30568,9744975.700561244
30569,9667991.00422716
30570,6627490.108067993
30571,7408971.527885218
30572,4792910.359006661
30573,6398976.937354114
30574,5870776.456825852
30575,7420733.331820152
30576,4801321.873595931
30577,4021511.31158889
30578,3230438.922326481
30579,6877408.922305211
30580,4381544.377208835
30581,5441941.944264175
30582,12535446.184803283
30583,6788929.330791858
30584,4274524.689775037
30585,2463319.2115432564
30586,9161610.547980981
30587,5688350.402579083
30588,7621358.424682995
30589,7142630.778592027
30590,12315376.766378008
30591,5224467.8060830375
30592,6247491.10197028
30593,7753285.405033876
30594,6699498.328147776
30595,5396540.968985905
30596,6416144.722662809
30597,6395710.893270802
30598,9472047.085601771
30599,10367998.31056542
30600,4977670.149356631
30601,5824323.91499875
30602,1706062.8095498711
30603,12033228.527890423
30604,4505593.18949987
30605,6633320.398689477
30606,24148892.368192725
30607,6659110.813744359
30608,8552878.766809298
30609,6101309.898510778
30610,2962399.5937138014
30611,5400033.137649686
30612,7038800.931549516
30613,8651218.507785134
30614,16570629.573644416
30615,7322923.87383654
30616,5513212.025852173
30617,9171174.78333437
30618,4894544.145007786
30619,4212180.976719377
30620,2582642.3947189725
30621,8859824.933131779
30622,7512655.0188150015
30623,6192500.927282181
30624,6703238.370387
30625,7989904.2962349225
30626,6098530.814981651
30627,7138518.971972545
30628,6317748.239010284
30629,5237147.764826431
30630,4671009.587733764
30631,6056359.6684042895
30632,4054705.698820532
30633,5762156.417047629
30634,11317850.664912242
30635,9532988.29414477
30636,5272812.063362411
