id,price_doc
30474,5377587.0
30475,8078636.5
30476,5179462.5
30477,5727491.5
30478,4972041.5
30479,9044530.0
30480,4193184.5
30481,4155172.0
30482,4712015.5
30483,4699123.0
30484,6269899.5
30485,4934760.5
30486,3618472.5
30487,3778434.0
30488,6005898.0
30489,6057357.0
30490,22473210.0
30491,19257880.0
30492,5640754.5
30493,13042493.0
30494,6694889.5
30495,10586335.0
30496,8436171.0
30497,8255645.5
30498,4540399.5
30499,7878952.0
30500,10992773.0
30501,6777355.0
30502,3019963.75
30503,6471550.0
30504,5687940.5
30505,11053788.0
30506,3248425.5
30507,4698693.0
30508,5295002.5
30509,7506871.5
30510,9071412.0
30511,6458707.0
30512,6081041.5
30513,4188308.75
30514,3515200.25
30515,9564449.0
30516,5766030.0
30517,10964043.0
30518,8197088.5
30519,4476547.0
30520,6949657.0
30521,5798233.5
30522,7491045.5
30523,6394586.5
30524,10471266.0
30525,11434295.0
30526,4853382.5
30527,4933000.5
30528,6587940.5
30529,6476415.0
30530,6214489.0
30531,14398829.0
30532,4673430.0
30533,10499645.0
30534,6602123.5
30535,9324552.0
30536,5784089.5
30537,11378404.0
30538,4861387.0
30539,8412919.0
30540,9475766.0
30541,5846095.5
30542,2124127.25
30543,5520496.0
30544,6506719.5
30545,8409005.0
30546,4036278.0
30547,9601206.0
30548,4474400.0
30549,5028914.0
30550,11914688.0
30551,5069125.0
30552,1830761.0
30553,7162485.0
30554,10749458.0
30555,6140554.0
30556,8895412.0
30557,7245670.5
30558,9323859.0
30559,6132179.5
30560,5993996.5
30561,6642428.5
30562,12191143.0
30563,4939620.0
30564,7170071.5
30565,6599781.5
30566,6879252.0
30567,1980387.625
30568,9698553.0
30569,9702957.0
30570,6641009.5
30571,7403016.5
30572,4806868.0
30573,6377881.0
30574,5986404.0
30575,7386979.0
30576,4812482.5
30577,4094049.75
30578,3243676.75
30579,6853648.0
30580,4309300.5
30581,5477164.0
30582,12573382.0
30583,6760364.5
30584,4275545.0
30585,2561453.5
30586,9057166.0
30587,5661946.5
30588,7745933.5
30589,7191801.0
30590,12370756.0
30591,5359979.0
30592,6318990.5
30593,7832361.0
30594,6671066.0
30595,5455082.5
30596,6458386.5
30597,6368539.0
30598,9399586.0
30599,10254407.0
30600,5012610.0
30601,5918076.5
30602,1729317.625
30603,11961846.0
30604,4487403.5
30605,6606557.5
30606,24353436.0
30607,6655941.5
30608,8566734.0
30609,6062893.5
30610,2952477.5
30611,5375161.5
30612,7026221.5
30613,8600460.0
30614,16663064.0
30615,7297166.5
30616,5483514.0
30617,9045530.0
30618,4871867.0
30619,4264969.0
30620,2632718.0
30621,8796080.0
30622,7421169.0
30623,6192221.5
30624,6657548.0
30625,8003363.5
30626,6130934.0
30627,7090181.0
30628,6299982.0
30629,5246216.5
30630,4694733.5
30631,6049373.0
30632,4063011.25
30633,5789249.5
30634,11368382.0
30635,9446496.0
30636,5275094.0
30637,9447181.0
30638,5847338.5
30639,7489938.0
30640,4500256.5
30641,8010281.5
30642,6458264.0
30643,7708409.5
30644,9397542.0
30645,7188427.0
30646,5188682.5
30647,4691041.0
30648,23050072.0
30649,2139037.75
30650,4927904.0
30651,3352942.0
30652,4393544.0
30653,7054999.5
30654,4388656.5
30655,12813254.0
30656,3902622.75
30657,6310632.0
30658,10668225.0
30659,4653541.0
30660,8433267.0
30661,6569445.0
30662,8162959.0
30663,16177309.0
30664,11917370.0
30665,6042148.5
30666,2558514.0
30667,4142660.75
30668,8836665.0
30669,4936643.5
30670,2464521.75
30671,7172260.0
30672,15742275.0
30673,10207222.0
30674,11435516.0
30675,2072216.625
30676,6553951.0
30677,4052868.0
30678,19331924.0
30679,5633562.0
30680,4979207.0
30681,2409840.75
30682,8726804.0
30683,9423910.0
30684,4604543.5
30685,7415247.5
30686,9385362.0
30687,5013437.5
30688,4412523.5
30689,14036042.0
30690,24943754.0
30691,4349830.5
30692,5844724.0
30693,11219168.0
30694,5532750.0
30695,6864186.0
30696,6600046.0
30697,12077298.0
30698,7589227.5
30699,5830216.5
30700,4881247.5
30701,9397542.0
