id,price_doc
30474,5201390.5
30475,8116499.5
30476,5212643.0
30477,5675851.0
30478,4874823.0
30479,9092380.0
30480,4112457.25
30481,4131006.75
30482,4643924.5
30483,4618515.5
30484,6283301.5
30485,4863469.0
30486,3498244.75
30487,3681404.75
30488,5973549.5
30489,6059136.5
30490,22837238.0
30491,19867654.0
30492,5611031.0
30493,13520528.0
30494,6543558.5
30495,10663475.0
30496,8613560.0
30497,8361998.5
30498,4462957.5
30499,7965572.0
30500,11039091.0
30501,6841977.5
30502,2956721.0
30503,6589901.0
30504,5603502.0
30505,11248190.0
30506,3223850.0
30507,4615931.0
30508,5245666.0
30509,7454962.0
30510,9100032.0
30511,6531992.5
30512,6168909.5
30513,4121979.0
30514,3327613.75
30515,9603138.0
30516,5751175.0
30517,11159932.0
30518,8298120.0
30519,4352590.0
30520,6962267.5
30521,5905267.5
30522,7497027.0
30523,6414070.0
30524,10492728.0
30525,11398224.0
30526,4739588.5
30527,4815163.0
30528,6697686.5
30529,6583198.5
30530,6038490.5
30531,14671888.0
30532,4709657.0
30533,10649410.0
30534,6560980.0
30535,9381827.0
30536,5718867.5
30537,11705261.0
30538,4732412.0
30539,8923085.0
30540,9551533.0
30541,5998056.0
30542,2050994.625
30543,5537633.0
30544,6673636.5
30545,8259149.5
30546,4012651.25
30547,9636385.0
30548,4385636.0
30549,4997517.5
30550,12194667.0
30551,4994020.5
30552,1754650.0
30553,7218874.5
30554,11013139.0
30555,6100384.0
30556,8846682.0
30557,7563072.0
30558,9320223.0
30559,6319882.5
30560,6074347.0
30561,6705893.0
30562,12158575.0
30563,4844614.5
30564,7122283.5
30565,6577908.0
30566,6912186.0
30567,1862031.375
30568,9733272.0
30569,9766801.0
30570,6564966.5
30571,7415671.5
30572,4750902.0
30573,6344896.0
30574,6044592.0
30575,7586369.0
30576,4718509.0
30577,4045187.5
30578,3172367.75
30579,6933887.5
30580,4498034.0
30581,5465502.0
30582,12764139.0
30583,6732974.0
30584,4236648.5
30585,2401496.75
30586,9088081.0
30587,5642029.5
30588,7816280.5
30589,7296567.5
30590,12462990.0
30591,5192073.0
30592,6417900.0
30593,7982423.5
30594,6844151.0
30595,5456502.5
30596,6536878.0
30597,6346524.0
30598,9458530.0
30599,10519299.0
30600,5029609.5
30601,5808450.0
30602,1595536.5
30603,12108678.0
30604,4460213.0
30605,6536947.0
30606,24360380.0
30607,6660856.5
30608,8563392.0
30609,6062107.0
30610,2899165.0
30611,5293811.0
30612,7104225.5
30613,8533896.0
30614,16361681.0
30615,7439110.5
30616,5404249.0
30617,9093525.0
30618,4802775.5
30619,4194932.0
30620,2486330.25
30621,8841410.0
30622,7602766.5
30623,6153656.0
30624,6719567.5
30625,7998098.5
30626,6124885.0
30627,7195992.5
30628,6274493.5
30629,5207247.0
30630,4585240.5
30631,5992401.5
30632,3935197.25
30633,5727081.5
30634,11413779.0
30635,9537934.0
30636,5200641.5
30637,9496600.0
30638,5898316.5
30639,7430346.5
30640,4488324.0
30641,8085481.0
30642,6398857.0
30643,7783469.0
30644,9458530.0
30645,7175270.0
30646,5090197.5
30647,4587896.0
30648,23945136.0
30649,2017381.75
30650,4862055.0
30651,3329654.75
30652,4365639.0
30653,7211065.0
30654,4269246.0
30655,12835011.0
30656,3849053.0
30657,6310463.0
30658,10871346.0
30659,4608167.5
30660,8370432.0
30661,6602853.5
30662,8208658.5
30663,16951428.0
30664,11779146.0
30665,6025673.5
30666,2487639.5
30667,4003114.75
30668,8938705.0
30669,4793967.0
30670,2385623.0
30671,7172287.0
30672,16116376.0
30673,10433835.0
30674,11533441.0
30675,1978394.25
30676,6672885.5
30677,3933621.25
30678,20086824.0
30679,5734826.0
30680,4957898.0
30681,2322641.25
30682,8747235.0
30683,9490824.0
30684,4665894.5
30685,7505354.0
30686,9424063.0
30687,4919583.0
30688,4313720.5
30689,13899599.0
30690,25779402.0
30691,4306071.5
30692,5976871.5
30693,11136967.0
30694,5496561.5
30695,6978361.0
30696,6452396.5
30697,12148283.0
30698,7616213.5
30699,5827320.0
30700,4808623.5
30701,9458530.0
30702,6019235.0
30703,3683919.25
30704,11539888.0
30705,8866421.0
30706,24711458.0
30707,3450561.75
30708,13639573.0
30709,5950930.5
30710,6656240.0
30711,4437243.5
30712,3911554.0
30713,6136988.0
30714,6894535.0
30715,3782219.5
30716,9490824.0
30717,6003618.5
30718,8335890.5
30719,14131256.0
30720,7422910.0
30721,4501806.0
30722,7095464.0
30723,6018936.5
30724,12201972.0
30725,6691825.5
30726,11650890.0
30727,9619674.0
30728,11518426.0
30729,3197197.25
30730,6215734.0
30731,6281612.0
30732,4311146.0
30733,9439408.0
30734,6924940.0
30735,5358870.0
30736,5476960.5
30737,6580556.0
30738,5975538.0
30739,4148365.5
30740,6734220.0
30741,11514076.0
30742,4040765.0
30743,4824342.0
30744,9373080.0
30745,6722483.5
30746,5551703.5
30747,14406837.0
30748,16749304.0
30749,4644190.5
30750,6433514.5
30751,3056016.75
30752,7189921.5
30753,9730395.0
30754,5431794.5
30755,4788926.5
30756,6169986.5
30757,5249685.0
30758,10633781.0
30759,5789459.0
30760,4389184.0
30761,9854242.0
30762,6720817.0
30763,11975029.0
30764,5997198.0
30765,5954711.5
30766,3325358.25
30767,9778526.0
30768,4210174.0
30769,6952945.0
30770,5972370.5
30771,2719843.5
30772,8299544.5
30773,8076325.5
30774,5540982.0
30775,12270752.0
30776,5815140.0
30777,6152429.5
30778,8934751.0
30779,6432207.5
30780,7435819.0
30781,6508419.5
30782,5236699.0
30783,5481187.5
30784,3508883.25
30785,5270724.0
30786,4080313.75
30787,6042805.5
30788,5589891.5
30789,7371771.0
30790,6287893.5
30791,9970344.0
30792,7016378.0
30793,11739357.0
30794,13533041.0
30795,11289845.0
30796,12138416.0
30797,14726531.0
30798,2542657.0
30799,10401943.0
30800,13980401.0
30801,6059581.5
30802,20167942.0
30803,2666306.0
30804,3483051.5
30805,15099589.0
30806,6963735.0
30807,5915571.5
30808,10214983.0
30809,4764623.0
30810,11308142.0
30811,4291939.0
30812,5288195.0
30813,4888183.5
30814,2439366.0
30815,3639465.75
30816,8018696.5
30817,1708365.375
30818,7597432.0
30819,7817369.0
30820,5030991.0
30821,24738716.0
30822,8659420.0
30823,7115616.5
30824,3455656.25
30825,5235570.5
30826,10386023.0
30827,5415408.5
30828,5630843.5
30829,5359749.0
30830,8693353.0
30831,6413134.0
30832,5868590.0
30833,4941235.5
30834,4069258.0
30835,7786617.0
30836,6570203.0
30837,4965261.0
30838,4387522.5
30839,5858714.5
30840,11078873.0
30841,11334248.0
30842,7094307.0
30843,5268347.0
30844,6708234.0
30845,9446072.0
30846,4119833.25
30847,5854994.5
30848,8302481.5
30849,4235101.5
30850,3881399.0
