id,price_doc
30474,5377600.0
30475,8078636.5
30476,5179500.0
30477,5727491.5
30478,4972041.5
30479,9044530.0
30480,4193184.5
30481,4155172.0
30482,4712000.0
30483,4699123.0
30484,6269899.5
30485,4934760.5
30486,3618472.5
30487,3778400.0
30488,6005898.0
30489,6057357.0
30490,22473210.0
30491,19257900.0
30492,5640800.0
30493,13042500.0
30494,6694889.5
30495,10586300.0
30496,8436171.0
30497,8255645.5
30498,4540400.0
30499,7879000.0
30500,10992773.0
30501,6777400.0
30502,3019963.75
30503,6500000.0
30504,5687900.0
30505,11053788.0
30506,3248425.5
30507,4698693.0
30508,5295002.5
30509,7500000.0
30510,9071412.0
30511,6500000.0
30512,6000000.0
30513,4188308.75
30514,3515200.25
30515,9564449.0
30516,5766030.0
30517,10964043.0
30518,8197088.5
30519,4476500.0
30520,6949657.0
30521,5798200.0
30522,7491045.5
30523,6394600.0
30524,10471300.0
30525,11434300.0
30526,4853382.5
30527,4933000.5
30528,6500000.0
30529,6500000.0
30530,6200000.0
30531,14398800.0
30532,4673430.0
30533,10499600.0
30534,6602123.5
30535,9324552.0
30536,5784089.5
30537,11378400.0
30538,4861400.0
30539,8412919.0
30540,9475766.0
30541,5846100.0
30542,2124127.25
30543,5500000.0
30544,6500000.0
30545,8409000.0
30546,4036278.0
30547,9601206.0
30548,4474400.0
30549,5028914.0
30550,11914700.0
30551,5069125.0
30552,1830761.0
30553,7162500.0
30554,10749500.0
30555,6140554.0
30556,8895412.0
30557,7245700.0
30558,9323900.0
30559,6132200.0
30560,6000000.0
30561,6642400.0
30562,12191143.0
30563,4939620.0
30564,7170100.0
30565,6599800.0
30566,6879252.0
30567,1980387.625
30568,9698600.0
30569,9703000.0
30570,6641000.0
30571,7403016.5
30572,4806868.0
30573,6377881.0
30574,6000000.0
30575,7387000.0
30576,4812500.0
30577,4094000.0
30578,3243676.75
30579,6853600.0
30580,4309300.0
30581,5500000.0
30582,12573400.0
30583,6760364.5
30584,4275500.0
30585,2561453.5
30586,9057166.0
30587,5661946.5
30588,7745900.0
30589,7191800.0
30590,12370800.0
30591,5360000.0
30592,6300000.0
30593,7832361.0
30594,6671066.0
30595,5500000.0
30596,6458386.5
30597,6368539.0
30598,9399586.0
30599,10254400.0
30600,5012610.0
30601,6000000.0
30602,1729317.625
30603,11961846.0
30604,4487400.0
30605,6606557.5
30606,24353400.0
30607,6655900.0
30608,8566734.0
30609,6062893.5
30610,2952477.5
30611,5375161.5
30612,7000000.0
30613,8600460.0
30614,16663064.0
30615,7297200.0
30616,5483514.0
30617,9045500.0
30618,4871900.0
30619,4264969.0
30620,2632718.0
30621,8796100.0
30622,7421200.0
30623,6200000.0
30624,6657548.0
30625,8003363.5
30626,6130900.0
30627,7000000.0
30628,6299982.0
30629,5246200.0
30630,4694733.5
30631,6049373.0
30632,4063011.25
30633,5789200.0
30634,11368400.0
30635,9446496.0
30636,5275100.0
30637,9447181.0
30638,5847300.0
30639,7500000.0
30640,4500256.5
30641,8010281.5
30642,6500000.0
30643,7708400.0
30644,9397542.0
30645,7188400.0
30646,5188700.0
30647,4691041.0
30648,23050072.0
30649,2139037.75
30650,4927900.0
30651,3352942.0
30652,4393544.0
30653,7054999.5
30654,4388656.5
30655,12813254.0
30656,3902622.75
30657,6300000.0
30658,10668225.0
30659,4653541.0
30660,8433300.0
30661,6569445.0
30662,8162959.0
30663,16177300.0
30664,11917400.0
30665,6042148.5
30666,2558514.0
30667,4142660.75
30668,8836665.0
30669,4936643.5
30670,2464500.0
30671,7172300.0
30672,15742275.0
30673,10207200.0
30674,11435500.0
30675,2072216.625
30676,6500000.0
30677,4052900.0
30678,19331924.0
30679,5633600.0
30680,4979207.0
30681,2409840.75
30682,8726800.0
30683,9423910.0
30684,4604500.0
30685,7415200.0
30686,9385362.0
30687,5013437.5
30688,4412523.5
30689,14036000.0
30690,24943754.0
30691,4349800.0
30692,5844700.0
30693,11219200.0
30694,5500000.0
30695,6864186.0
30696,6600000.0
30697,12077300.0
30698,7589200.0
30699,5830200.0
30700,4881247.5
30701,9397542.0
30702,6000000.0
30703,3738561.75
30704,11417513.0
30705,8840700.0
30706,23804130.0
30707,3563008.5
30708,13661900.0
30709,5969068.0
30710,7000000.0
30711,4549996.5
30712,3976066.75
30713,6200000.0
30714,7000000.0
30715,3891643.75
30716,9423910.0
30717,6000000.0
30718,8253600.0
30719,14124236.0
30720,7211900.0
30721,4459200.0
30722,7217918.0
30723,6051052.0
30724,12123388.0
30725,6659700.0
30726,11521800.0
30727,9589365.0
30728,11298774.0
30729,3324172.25
30730,6200000.0
30731,6265189.5
30732,4243800.0
30733,9402800.0
30734,6826355.0
30735,5461198.5
30736,5397486.0
30737,6500000.0
30738,6000000.0
30739,4404153.0
30740,6771301.0
30741,11491994.0
30742,4075557.5
30743,4911234.0
30744,9275259.0
30745,6779300.0
30746,5639501.5
30747,14387500.0
30748,16660266.0
30749,4655100.0
30750,6522761.0
30751,3208100.0
